,x,0
10591,EIF2B1,3.7637374
15891,SMARCB1,3.7637708
3253,FAM208A,3.763946
3789,UBXN7,3.7642605
1222,ATP1A2,3.7647526
9504,SRSF8,3.7650726
11417,ZFYVE21,3.7651134
15374,KIF3B,3.7651603
14033,MOB3A,3.7651765
969,PRKAB2,3.7652423
8051,EGFL7,3.7652664
1182,PRCC,3.7652915
3270,PDHB,3.765398
5275,NEDD9,3.7655363
7276,KLF10,3.7655835
9772,NDUFA9,3.765631
14224,DNMT1,3.766025
4642,MCCC2,3.7661328
6121,BRAT1,3.7663207
6300,URGCP,3.766452
8203,PIP4K2A,3.766618
11125,CNIH1,3.766796
16591,FAM199X,3.7668087
1953,EML4,3.7668219
12526,CTCF,3.7671633
10347,ATP2B1,3.7674425
11098,SOS2,3.7675407
10915,TMCO3,3.7675676
12825,C1QBP,3.767781
13167,PSMB3,3.7679155
6504,SMURF1,3.7681763
2899,EMC3,3.7683346
16510,MAGT1,3.7684078
3010,CTDSPL,3.7688866
10905,MCF2L,3.769135
4026,PAICS,3.7694244
13859,EPG5,3.7695308
3541,ARMC8,3.7697368
14953,PTOV1,3.7697577
6283,VPS41,3.7700682
15263,ADAM33,3.770359
16485,TAF1,3.770361
8715,CTBP2,3.7704787
8152,UPF2,3.7705252
13612,MRPL38,3.7707863
9904,H2AFJ,3.771023
8913,ZBED5,3.771069
2084,NAGK,3.7710755
776,TMED5,3.7712553
5609,FOXP4,3.7715967
1700,LGALS8,3.7716463
566,MKNK1,3.7718148
5564,BRPF3,3.7719555
15517,ZNF335,3.7720416
810,S1PR1,3.7723541
13029,KSR1,3.772473
10681,USP12,3.7727327
5414,MDC1,3.7728293
1422,RGS2,3.7729461
7791,ABCA1,3.7733824
1137,SCAMP3,3.7738593
10072,DIP2B,3.7738733
11854,CTSH,3.7738938
3525,AMOTL2,3.774091
11006,IRF9,3.7741003
11478,MTMR10,3.7741416
13414,RSAD1,3.7741632
11145,ACTR10,3.7742286
7086,SPIDR,3.7742472
4881,FAM53C,3.7742763
5735,OGFRL1,3.7742848
15258,DDRGK1,3.7742856
13506,FTSJ3,3.7745697
5217,TRIM41,3.774574
7552,NOL6,3.774605
8334,HERC4,3.774609
2805,USP40,3.774646
14830,DMWD,3.7746973
12574,PDPR,3.7747612
1503,NFASC,3.7748425
5806,MAP3K7,3.7749255
1000,MRPS21,3.7749455
1242,USF1,3.7750223
14179,MAP2K7,3.7750382
11692,RORA,3.7750418
4537,DAB2,3.7750788
3688,NDUFB5,3.7753198
16642,UBE2A,3.7754147
3561,RNF7,3.7755425
745,PKN2,3.7757015
11738,MAP2K1,3.7757428
12560,CHTF8,3.776214
10923,UPF3A,3.7763293
10208,NACA,3.776463
11846,IREB2,3.7765348
10460,ANAPC7,3.7767298
9337,POLD4,3.7767932
7568,DCTN3,3.7774272
7491,UHRF2,3.7777202
4435,FAT1,3.7778018
14815,ERCC1,3.7780895
16482,ZMYM3,3.778556
3696,ATP11B,3.7785735
16438,UBQLN2,3.7785757
3434,FAM162A,3.7790906
14061,TLE2,3.7790983
6692,IMPDH1,3.779119
12788,UBE2G1,3.77914
11717,PLEKHO2,3.7793226
10316,ZDHHC17,3.7793493
839,PSMA5,3.7797706
4759,SLC25A46,3.7798035
10052,MCRS1,3.7799118
1463,RNPEP,3.7799218
13060,FLOT2,3.7799706
11615,BLOC1S6,3.7800674
4829,RAD50,3.7802267
1775,ITGB1BP1,3.780271
4581,SKIV2L2,3.7804937
16786,FAM3A,3.7808194
13548,ABCA5,3.7808902
2897,CRELD1,3.7813387
11620,DUT,3.781435
14958,NUP62,3.781671
4191,NFKB1,3.7818816
3595,PFN2,3.7819474
440,MEAF6,3.782045
490,SCMH1,3.7821233
6942,INTS10,3.7822878
8253,BMS1,3.7823215
3461,SLC41A3,3.7827597
1786,HPCAL1,3.7827773
485,NFYC,3.7829921
2660,PIKFYVE,3.7830503
15418,RBM12,3.783087
1903,LBH,3.7833304
13795,MIB1,3.7835574
5784,ZNF292,3.7837527
10691,FLT1,3.7838187
14915,RUVBL2,3.7842708
14036,DOT1L,3.7846715
10416,APPL2,3.7846854
7260,VPS13B,3.78488
4507,TARS,3.784899
13773,CHMP1B,3.7850146
10812,SUGT1,3.7851453
12119,TRAP1,3.78518
9012,NAT10,3.7852612
7100,ATP6V1H,3.785321
13787,RNMT,3.7853484
14941,PRR12,3.7855654
10167,BLOC1S1,3.7857935
5550,ZNF76,3.7859297
422,AGO4,3.78595
5886,RWDD1,3.7861683
12128,DNAJA3,3.7863436
600,CC2D1B,3.786475
9830,FOXJ2,3.78653
1981,TTC7A,3.7868345
5873,LAMA4,3.786862
4905,CYSTM1,3.7871592
14327,C19orf53,3.7871993
11564,TMEM87A,3.787212
990,SF3B4,3.7872634
11731,DPP8,3.7873988
9763,TSPAN9,3.7874413
14325,CCDC130,3.787634
56,TNFRSF14,3.7877133
6566,TRIP6,3.7877755
9449,RSF1,3.7878768
3837,LETM1,3.787976
10959,ABHD4,3.78822
10492,DDX54,3.7886398
5129,CREBRF,3.7886724
2384,MGAT5,3.788712
3258,APPL1,3.7887988
5537,HMGA1,3.7888227
5016,ABLIM3,3.7888753
16722,FMR1,3.7890441
428,TRAPPC3,3.789268
6864,INSIG1,3.7894087
7941,COQ4,3.7895033
1675,GNPAT,3.7895138
1275,UAP1,3.7895148
13935,TMX3,3.7897725
10738,ELF1,3.7897735
10394,GNPTAB,3.7900703
12695,ZC3H18,3.7902644
10464,VPS29,3.7904787
5150,FAF2,3.7906404
10189,RNF41,3.7906432
5195,RUFY1,3.7907662
16423,TSR2,3.790866
5452,ABHD16A,3.791163
12400,ITFG1,3.7913172
9447,CLNS1A,3.791383
3565,XRN1,3.7916162
5753,MYO6,3.7920494
191,RCC2,3.7921846
14230,RAVER1,3.7924845
12736,VPS53,3.7926447
12028,GNPTG,3.793044
7587,TESK1,3.7930708
8767,IFITM1,3.7930927
5049,GM2A,3.7934208
6920,DLC1,3.7935479
13391,PHB,3.7935915
16459,YIPF6,3.7937016
6959,BMP1,3.7937717
6097,FAM20C,3.793862
1937,ATL2,3.793998
589,FAF1,3.7940178
5503,TAP2,3.7940433
846,AMPD2,3.794188
9522,BIRC2,3.794674
12879,SENP3,3.7946744
15649,UCKL1,3.7950497
12363,SETD1A,3.7955267
16328,MED14,3.795561
1444,CAMSAP2,3.7958431
8742,INPP5A,3.7958744
2512,WIPF1,3.796196
4005,SGCB,3.7962804
3960,RFC1,3.7963126
16420,PHF8,3.7963338
13597,CASKIN2,3.7963908
9161,FADS3,3.7965114
3804,LRCH3,3.7965362
14353,ILVBL,3.7967377
10956,METTL3,3.7968771
12045,HAGH,3.796893
14301,ASNA1,3.7969987
415,ZMYM4,3.797144
10303,TBC1D15,3.7971745
12387,C16orf58,3.797277
12532,RANBP10,3.7973037
3725,VPS8,3.7974107
14709,AXL,3.797596
7726,NINJ1,3.7978017
15605,LSM14B,3.7984424
5766,IBTK,3.798614
10364,VEZT,3.7987108
1691,ARID4B,3.7990444
9446,PAK1,3.7991436
13876,C18orf32,3.7992501
4493,MYO10,3.7992585
8632,XPNPEP1,3.799415
2508,OLA1,3.7998013
14105,PLIN4,3.8000216
14378,SMIM7,3.800295
6498,TECPR1,3.8003347
8398,SEC24C,3.800451
14159,ARHGEF18,3.800513
10042,LMBR1L,3.8008053
3543,MRAS,3.8008614
13803,NPC1,3.8009465
925,MAN1A2,3.8010585
1274,UHMK1,3.8011584
5123,SH3PXD2B,3.8013365
12353,PRR14,3.8014748
2306,SLC20A1,3.801638
8600,CUEDC2,3.8016574
14297,DHPS,3.8017251
14809,MARK4,3.8017871
13828,TRAPPC8,3.801905
7251,LAPTM4B,3.8019328
4858,TXNDC15,3.8019886
9291,CCDC85B,3.8025486
6362,GUSB,3.8026063
6467,GATAD1,3.8026757
13875,DYM,3.8028424
8369,SGPL1,3.8035874
5982,HIVEP2,3.8038313
14207,ZNF266,3.8040326
2852,THAP4,3.8043258
5093,SLU7,3.80481
7327,DERL1,3.804873
11750,PIAS1,3.8051443
4900,CXXC5,3.8054316
10668,PARP4,3.8054483
15412,UQCC1,3.8054974
8106,ARRDC1,3.8056812
10038,PRKAG1,3.805913
15962,PES1,3.8060615
1176,NES,3.8060791
10834,FBXL3,3.806118
3200,RBM15B,3.8062477
16475,SNX12,3.806361
1859,OST4,3.8064997
1353,CACYBP,3.8065553
1240,F11R,3.8065574
11204,RDH11,3.8066382
2493,TLK1,3.8069363
8905,ADM,3.807043
11699,RPS27L,3.807289
13660,C1QTNF1,3.8073323
10221,SHMT2,3.8074021
2095,RAB11FIP5,3.8076444
627,MRPL37,3.807688
3308,PPP4R2,3.8077524
6952,DMTN,3.8077564
6406,POM121C,3.8080707
6187,SNX13,3.8081157
11243,PNMA1,3.8082726
3217,TWF2,3.8083458
2696,PNKD,3.8083634
5206,MAPK9,3.8084228
16179,TRABD,3.8084624
15945,UQCR10,3.8085942
13075,SSH2,3.8087924
9917,MGST1,3.8088856
199,EMC1,3.808983
4003,DCUN1D4,3.8092098
11214,SLC39A9,3.809755
4307,OTUD4,3.8097649
12159,EMP2,3.8097756
13604,ITGB4,3.8098955
11196,ATP6V1D,3.8099709
11635,USP8,3.8100116
10929,TEP1,3.8100286
6988,DOCK5,3.8100607
5065,FAXDC2,3.810333
3847,FAM193A,3.8104272
16098,TEF,3.8104794
11976,NPRL3,3.8105943
7821,UGCG,3.810633
11672,ZNF280D,3.8106887
12704,APRT,3.8106978
16634,IL13RA1,3.810838
781,DNTTIP2,3.810845
603,ZCCHC11,3.8109303
14025,REXO1,3.8113241
3143,NDUFAF3,3.811591
3512,ACAD11,3.8116481
6008,GINM1,3.8116488
9787,MRPL51,3.8117654
2629,NOP58,3.8117762
4772,YTHDC2,3.8118465
15917,HPS4,3.8120253
14701,SNRPA,3.8120942
1928,EIF2AK2,3.8121824
11126,GMFB,3.8122082
1287,TMCO1,3.8124325
15422,PHF20,3.812704
8272,MARCH8,3.812805
10921,RASA3,3.8128812
15720,RCAN1,3.813059
14564,TMEM147,3.8131516
1612,TP53BP2,3.8133616
11804,CSK,3.813447
6757,UBN2,3.8135233
2439,TANC1,3.8135297
10353,NUDT4,3.8136692
8471,LIPA,3.8136928
3187,RASSF1,3.8137746
9081,MTCH2,3.8143559
7461,C8orf33,3.8144093
9951,STK38L,3.814879
4744,CHD1,3.814885
9293,C11orf68,3.8151052
9416,PPME1,3.8151977
1116,PYGO2,3.8152177
5644,CUL9,3.8152866
184,CROCC,3.8152997
9731,JAM3,3.8157892
3168,UBA7,3.815936
8458,ATAD1,3.8160164
8201,BMI1,3.8162494
9050,PHF21A,3.8165379
12218,C16orf62,3.8166358
15873,PPIL2,3.8167136
186,ATP13A2,3.8167868
602,PRPF38A,3.8167944
8830,CARS,3.8168938
6466,ANKIB1,3.817249
1749,ZNF692,3.8173807
2955,SATB1,3.8174512
7234,KIAA1429,3.8175955
15440,MANBAL,3.8179543
16003,APOL2,3.8180697
703,ACADM,3.8181489
11638,SPPL2A,3.8183749
3684,MFN1,3.8184109
4313,TTC29,3.8185349
785,ABCD3,3.8185844
9656,CBL,3.8189752
39,CDK11B,3.8190722
4021,EXOC1,3.8193786
4465,ICE1,3.8195038
14243,QTRT1,3.8196507
3491,HMCES,3.81968
3291,SUCLG2,3.8198087
10627,POLE,3.8198993
11055,SRP54,3.8200033
6049,DYNLT1,3.820007
4985,RNF14,3.8200572
6973,TNFRSF10B,3.8203151
11583,TP53BP1,3.8205116
1660,NUP133,3.8205929
4857,C5orf24,3.8206198
14402,SLC27A1,3.8210886
12172,TXNDC11,3.8214781
8592,PPRC1,3.8215413
14532,KIAA0355,3.822251
14851,PRKD2,3.822272
15691,SCAF4,3.8224306
13179,CDK12,3.822444
7066,GOLGA7,3.82251
9348,CDK2AP2,3.8226254
8084,ANAPC2,3.8229032
529,ERI3,3.8230453
10384,SCYL2,3.8231719
15384,SNTA1,3.8231924
15905,SNRPD3,3.8232396
12462,COQ9,3.8233123
7570,SIGMAR1,3.8234963
5062,SAP30L,3.8235013
3620,GMPS,3.8235352
8856,TRIM22,3.823547
3082,SACM1L,3.823783
825,STXBP3,3.8239594
7933,PTGES2,3.8239694
8035,CAMSAP1,3.8240762
6723,MKLN1,3.8240812
12637,MAF,3.8242881
5408,MRPS18B,3.824298
10055,FMNL3,3.824306
6740,NUP205,3.8243523
10791,KPNA3,3.8244197
6323,TBRG4,3.8245573
13950,ZADH2,3.8246093
3405,TIMMDC1,3.8248012
4499,DROSHA,3.8248227
4290,SCOC,3.8249302
14716,BCKDHA,3.825252
16378,PQBP1,3.825385
5867,REV3L,3.8254251
1142,RUSC1,3.8256383
7896,ARPC5L,3.8257463
8653,NHLRC2,3.8260598
14247,CARM1,3.8261013
28,MRPL20,3.8262136
6105,C7orf50,3.8262439
12498,FAM96B,3.8262916
4694,ZFYVE16,3.826502
11413,BAG5,3.8266644
1923,FEZ2,3.8268654
8846,HBB,3.8269887
8628,ITPRIP,3.8271117
16292,SMS,3.8272326
10517,TAOK3,3.8273783
11344,MOAP1,3.8276434
11777,HEXA,3.827656
6623,HBP1,3.827684
5400,TRIM26,3.8278275
12909,CTC1,3.827907
14320,TRMT1,3.8281028
13652,SOCS3,3.82818
8198,MLLT10,3.828245
10129,AAAS,3.8284025
13315,GPATCH8,3.8287306
8615,USMG5,3.8288183
14194,MARCH2,3.8289278
10909,PCID2,3.82896
12034,TELO2,3.829273
436,MRPS15,3.8293195
15425,EPB41L1,3.8298008
13746,LPIN2,3.829869
11011,CHMP4A,3.8300707
10090,ACVR1B,3.8301747
15474,OSER1,3.8301919
182,NECAP2,3.8306122
137,MTHFR,3.8310354
6966,PDLIM2,3.8310566
14419,PIK3R2,3.8311543
13447,CUEDC1,3.8312886
8544,ZFYVE27,3.8314648
12130,HMOX2,3.8314834
10941,METTL17,3.8314846
2776,SP100,3.8315384
5895,GOPC,3.8316088
4429,SORBS2,3.8316748
4558,PAIP1,3.831961
15910,KIAA1671,3.8320236
6578,PLOD3,3.8322794
5372,ZKSCAN8,3.8324828
12568,CYB5B,3.8325844
10830,LMO7,3.832596
14357,AKAP8,3.832683
11637,TRPM7,3.8327146
12372,KAT8,3.8329408
5698,MCM3,3.8329551
2441,BAZ2B,3.8331687
13155,SYNRG,3.8332596
13328,PLCD3,3.833382
12228,THUMPD1,3.8333862
5991,SF3B5,3.8333933
6769,NDUFB2,3.8335748
3305,RYBP,3.8342345
1760,TRAPPC12,3.8343341
7988,POMT1,3.8343415
8024,WDR5,3.8344336
2575,NAB1,3.834609
4470,PAPD7,3.8350842
5228,WRNIP1,3.8357332
2966,NR1D2,3.8359551
2281,LIMS1,3.8359826
355,LAPTM5,3.835984
164,DDI2,3.8360598
11401,TECPR2,3.8366578
8839,RHOG,3.8368802
3215,ALAS1,3.8368883
11056,FAM177A1,3.8370376
13924,VPS4B,3.8370655
11726,CLPX,3.8371124
15650,ZNF512B,3.837273
13336,PLEKHM1,3.8377087
12979,RAI1,3.8378623
11496,EMC4,3.8381405
784,ARHGAP29,3.8382056
10500,RBM19,3.8383234
2653,KLF7,3.8384197
7953,TBC1D13,3.8384583
11557,PLA2G4B,3.8387454
15385,CBFA2T2,3.8388906
15248,PCED1A,3.8388991
4990,ARHGAP26,3.8393555
13918,KIAA1468,3.8394353
8641,SHOC2,3.8395834
15640,RTEL1,3.839787
1620,LBR,3.8402066
12812,SPAG7,3.8406339
18,UBE2J2,3.8407419
10657,ZDHHC20,3.840952
7785,RNF20,3.8409913
8895,TMEM9B,3.841017
3524,RYK,3.8410842
4978,HDAC3,3.8411632
8867,ARFIP2,3.8414419
12357,RNF40,3.8414438
5184,PHYKPL,3.8415942
7240,TP53INP1,3.8416548
16663,XIAP,3.8416815
9613,BACE1,3.8417382
10828,COMMD6,3.8417866
15684,USP16,3.8420506
2163,USP39,3.8422751
1747,SH3BP5L,3.842939
11493,EMC7,3.8433833
1456,PHLDA3,3.8436768
10897,CARS2,3.8437014
7595,CREB3,3.8437343
16119,NDUFA6,3.8437562
15820,PEX26,3.8438292
12096,HCFC1R1,3.8438914
9093,SLC43A3,3.8438964
5181,RMND5B,3.8439481
4906,PFDN1,3.8440704
16767,NAA10,3.844235
2286,SEPT10,3.844258
9160,FADS2,3.8450296
6398,CLIP2,3.8451507
15441,SRC,3.8453364
11555,MAPKBP1,3.8453887
6139,FSCN1,3.8454947
16279,PHKA2,3.8455293
607,ZYG11B,3.8456287
2210,ARID5A,3.8456807
4891,PAIP2,3.8456933
7861,MEGF9,3.8462353
10280,RAP1B,3.8463259
12080,PDPK1,3.8464236
6387,WBSCR22,3.8464942
8863,SMPD1,3.8467364
8166,FAM107B,3.8467724
12974,COPS3,3.8468356
8409,KAT6B,3.8470495
14698,NUMBL,3.8470938
15001,ETFB,3.847135
9304,KLC2,3.847239
13344,NSF,3.8475237
2169,POLR1A,3.8477125
15377,COMMD7,3.8478923
15547,TMEM189,3.8480165
7018,KIF13B,3.8481076
8402,NDST2,3.848277
15707,IFNGR2,3.8483155
4111,ANTXR2,3.848607
2796,EIF4E2,3.8487234
13289,DHX8,3.8492713
16787,G6PD,3.8493934
10827,TBC1D4,3.8495936
4516,DNAJC21,3.8498147
12561,SNTB2,3.8498347
14430,SSBP4,3.8500373
381,MARCKSL1,3.8501346
1919,LTBP1,3.8502529
12515,FHOD1,3.8502972
3179,SEMA3B,3.8504567
14527,CEBPG,3.8505158
8798,CHID1,3.8506064
12165,CLEC16A,3.8507645
16200,ARSA,3.850852
14694,BLVRB,3.8510902
1687,TARBP1,3.851198
3731,SENP2,3.851295
6093,FAM120B,3.8513465
8250,ZNF33A,3.8515434
12037,HN1L,3.8516295
9248,PPP2R5B,3.851968
7737,C9orf3,3.8520796
1801,NBAS,3.852486
5781,SNX14,3.852575
8417,DLG5,3.8525956
5675,CDC5L,3.852621
9936,C2CD5,3.852623
7041,ERLIN2,3.852678
1527,EIF2D,3.8528554
6361,VKORC1L1,3.8530805
13711,RFNG,3.8532262
5420,VARS2,3.8537257
9271,FRMD8,3.8541474
1350,RC3H1,3.8543296
12188,NOMO1,3.8546486
15585,RAB22A,3.854671
7944,CERCAM,3.8547268
11082,PRPF39,3.8549986
680,GADD45A,3.8552952
4266,SPRY1,3.8554997
1567,NENF,3.855757
15971,RNF185,3.8560247
2750,WDFY1,3.8562286
11258,AREL1,3.8564196
3634,MFSD1,3.8564255
1868,CAD,3.8564615
7669,PRUNE2,3.8566356
2856,D2HGDH,3.856691
4855,CAMLG,3.8570943
11094,KLHDC2,3.8572745
5759,HMGN3,3.857396
14699,ITPKC,3.8575156
2676,ATIC,3.8577435
12057,ZNF598,3.8580163
1934,CDC42EP3,3.8581448
1078,S100A4,3.8582973
179,FBXO42,3.8583083
13204,RARA,3.8584278
14756,IRGQ,3.8586464
11988,MRPL28,3.8587806
8660,FAM160B1,3.8589284
13469,YPEL2,3.8593407
12345,SEPHS2,3.8596008
9334,ANKRD13D,3.8596425
13532,PSMD12,3.8596702
10801,WDFY2,3.8598266
307,ZDHHC18,3.8598442
15239,STK35,3.8599482
5990,PLAGL1,3.8599951
4154,HERC3,3.860099
11655,FAM214A,3.8602335
9991,PPHLN1,3.8602846
1629,H3F3A,3.8603148
7989,UCK1,3.8603365
7840,POLE3,3.8604045
9842,M6PR,3.860432
9262,MRPL49,3.860719
11824,CSPG4,3.8608642
3798,SENP5,3.8610342
5087,TTC1,3.8616366
5350,BTN2A1,3.8616755
3209,ABHD14B,3.8617172
956,PIAS3,3.861867
8555,NKX2-3,3.8618777
2988,CMTM6,3.861889
5880,TSPYL4,3.8620276
1351,RABGAP1L,3.8620913
15727,MORC3,3.8623016
11316,ZC3H14,3.862313
13252,STAT5A,3.8626356
16015,MPST,3.8636835
4786,DMXL1,3.863872
10010,RAPGEF3,3.8640208
5963,MAP3K5,3.8644357
13700,ANAPC11,3.8645258
8394,USP54,3.8645754
5253,RREB1,3.864586
11997,RAB40C,3.864655
12347,ZNF768,3.86504
4781,ATG12,3.8651462
4282,ELF2,3.8651934
5186,CLK4,3.8655055
10665,SPATA13,3.8655398
12586,VAC14,3.8656273
6977,CHMP7,3.8656738
14340,DDX39A,3.866232
2032,EHBP1,3.8662567
131,FBXO44,3.8662806
13081,GOSR1,3.866362
146,TNFRSF1B,3.866444
7650,SMC5,3.8669078
11543,INO80,3.8672936
9232,ESRRA,3.8675282
5632,CNPY3,3.8675466
4912,APBB3,3.8676386
6299,MRPS24,3.867654
16695,FAM122B,3.8677688
4338,PLRG1,3.8678474
6764,KDM7A,3.8682468
10068,CERS5,3.8683965
4818,CDC42SE2,3.868477
9347,PITPNM1,3.8684928
6375,POM121,3.8689225
4102,CCNG2,3.86893
16268,SYAP1,3.8694348
4689,PAPD4,3.869524
16710,ARHGEF6,3.8695486
12184,BFAR,3.8700163
9194,STX5,3.8709133
13753,EPB41L3,3.8711264
3318,CHMP2B,3.8714225
341,PHACTR4,3.8714473
14376,SLC35E1,3.8715096
11337,CPSF2,3.8716962
10863,FARP1,3.8721447
3623,TIPARP,3.8722184
5061,GALNT10,3.8722281
9361,LRP5,3.8725185
2010,CCDC88A,3.8726296
13963,TXNL4A,3.8728027
8543,MARVELD1,3.872829
12631,MON1B,3.8729315
2229,INPP4A,3.8731203
3197,MAPKAPK3,3.8732505
7690,GOLM1,3.8733184
10574,DENR,3.8733218
9207,PLA2G16,3.8733814
1404,EDEM3,3.8734133
12960,TTC19,3.8736043
13382,ATP5G1,3.8738596
3302,EIF4E3,3.8739119
9964,TMTC1,3.874006
6086,THBS2,3.8740675
11798,UBL7,3.87475
5108,SLIT3,3.8747885
2192,MRPS5,3.874796
11771,MYO9A,3.875012
7706,SEMA4D,3.8750188
5530,SYNGAP1,3.875108
4104,CNOT6L,3.875488
16230,TBL1X,3.8757095
8911,CTR9,3.8758523
6171,TMEM106B,3.875893
1925,STRN,3.8760397
16118,SMDT1,3.8761442
7351,MYC,3.8761945
13150,AATF,3.8762875
2091,EXOC6B,3.876327
9614,CEP164,3.8765082
15771,NDUFV3,3.8766656
1493,SOX13,3.8767314
6886,ARHGEF10,3.876849
257,LYPLA2,3.8770015
15700,PAXBP1,3.8772643
318,TMEM222,3.8778112
8831,OSBPL5,3.8779407
1856,MAPRE3,3.878648
2280,GCC2,3.8786595
11213,ERH,3.8786976
12247,POLR3E,3.8787498
6129,AP5Z1,3.8787568
3663,PHC3,3.8787758
5634,PEX6,3.8788917
13358,MRPL10,3.8789272
10581,PITPNM2,3.8789568
13455,SUPT4H1,3.879013
11146,PSMA3,3.8790245
2843,MTERF4,3.8791654
5649,ZNF318,3.8792226
4533,OSMR,3.87932
7402,GSDMD,3.879548
11222,SYNJ2BP,3.880436
2515,ATF2,3.8807173
9287,MUS81,3.8807693
2303,TTL,3.8810916
4040,UBA6,3.8811152
12121,ADCY9,3.8813
758,ZNF326,3.8813105
7443,CYHR1,3.8814135
851,GSTM3,3.8814692
10725,SUPT20H,3.8814857
524,B4GALT2,3.881519
2659,IDH1,3.8817465
10409,NFYB,3.881779
4766,APC,3.8818226
13481,APPBP2,3.8818777
13636,JMJD6,3.8819263
11365,CLMN,3.8821788
14037,PLEKHJ1,3.882219
7337,FAM91A1,3.8823812
9401,FCHSD2,3.8827596
11427,SIVA1,3.8828773
10843,SPRY2,3.882954
9892,APOLD1,3.8830662
15373,POFUT1,3.8833241
10057,NCKAP5L,3.8835309
13983,PALM,3.8837242
11781,ADPGK,3.884348
13853,PIK3C3,3.8843825
10774,SUCLA2,3.8844092
14794,TOMM40,3.8844583
15654,TCEA2,3.8844671
6262,AVL9,3.8844817
8243,PARD3,3.8845859
15398,MAP1LC3A,3.8846338
5040,RBM22,3.8851402
2252,RNF149,3.8851738
1874,GTF3C2,3.8856332
11584,MAP1A,3.8856764
4209,PAPSS1,3.8858783
13097,RHOT1,3.8859556
7027,GSR,3.8860276
5512,HLA-DPB1,3.8862123
2043,CEP68,3.8866003
11857,TMED3,3.886668
16476,FOXO4,3.8868992
11974,RHBDF1,3.8871472
14804,PPP1R37,3.8875198
3242,PRKCD,3.8875299
15837,SEPT5,3.8875337
8734,PPP2R2D,3.8876417
16149,NUP50,3.887788
1926,HEATR5B,3.8880877
15642,ARFRP1,3.8880928
13502,STRADA,3.888792
11897,PDE8A,3.8888211
9720,NFRKB,3.8892403
10823,DIS3,3.8893025
14617,HKR1,3.8893409
9832,NECAP1,3.8895144
16323,TSPAN7,3.889546
14524,LRP3,3.8897276
7040,ZNF703,3.889889
4449,BRD9,3.8900561
3508,MRPL3,3.8901331
2562,COL5A2,3.890136
3856,RGS12,3.890145
14696,SHKBP1,3.8901572
11676,POLR2M,3.8901656
12258,NDUFAB1,3.8901668
11418,PPP1R13B,3.8906703
7770,SEC61B,3.8909674
6770,BRAF,3.8909717
12739,GLOD4,3.8910093
5544,SNRPC,3.8911924
8597,NFKB2,3.8913355
14669,PLEKHG2,3.8913655
11438,BRF1,3.8913658
14952,MED25,3.8915923
6635,PNPLA8,3.891675
9371,CCND1,3.8916993
9790,IFFO1,3.8919888
4809,PRRC1,3.8921535
4680,AP3B1,3.8922296
16191,NCAPH2,3.8922627
8616,PDCD11,3.8922856
16778,TAZ,3.8923414
14265,ECSIT,3.8923552
13555,COG1,3.8930702
12877,TNFSF12,3.8931053
15795,POFUT2,3.893308
14321,NACC1,3.893372
8052,AGPAT2,3.8934288
11009,TM9SF1,3.8934357
4079,PARM1,3.8936515
3564,GK5,3.8938198
15537,DDX27,3.8941274
2360,HS6ST1,3.8943293
11341,GOLGA5,3.894478
14313,FARSA,3.894513
12698,MVD,3.8947344
6496,LMTK2,3.894974
3654,GOLIM4,3.8951187
1885,ZNF512,3.895153
11647,TMOD3,3.8952694
15423,SCAND1,3.8953075
15043,ZNF160,3.8954072
1005,ADAMTSL4,3.896211
4713,RASA1,3.8962815
16784,UBL4A,3.8963723
2721,ZFAND2B,3.8963826
15847,RANBP1,3.896524
170,ZBTB17,3.8965588
11515,EIF2AK4,3.896659
8892,ST5,3.8966863
12509,KIAA0895L,3.8970423
7556,UBAP2,3.8971007
11969,TM2D3,3.8972678
4620,MAST4,3.8974876
4777,FEM1C,3.8976445
10234,PIP4K2C,3.8978808
9335,SSH3,3.8978937
7653,TMEM2,3.8981879
13077,NSRP1,3.8985128
11566,CAPN3,3.898649
2831,HDAC4,3.8986833
2896,IL17RC,3.8990111
11179,MTHFD1,3.8990476
13676,RPTOR,3.899353
15710,GART,3.8994064
5924,ECHDC1,3.8998592
13678,BAIAP2,3.8998828
861,LAMTOR5,3.8999321
2243,REV1,3.9001114
7974,NCS1,3.900143
7513,DENND4C,3.9008448
4235,ANK2,3.901173
6077,MPC1,3.9012742
16569,GPRASP1,3.901291
15359,ID1,3.9013019
3283,ATXN7,3.9013836
7768,TGFBR1,3.9014769
9084,NUP160,3.9019759
3718,FAM131A,3.9022753
12039,NME3,3.9023607
16418,HSD17B10,3.9024987
8541,PI4K2A,3.902645
2952,RFTN1,3.9027019
12754,WDR81,3.902803
7849,AKNA,3.9028962
14859,ZC3H4,3.9029021
14394,DDA1,3.903134
4150,PPM1K,3.9031513
8008,MED22,3.903252
11867,MESDC2,3.9033692
13846,SLC39A6,3.903389
2789,COPS7B,3.903563
7487,KIAA2026,3.903876
5918,NCOA7,3.9039485
15542,SLC9A8,3.9039938
8162,SEPHS1,3.9040139
4903,PURA,3.9041064
15414,CEP250,3.904588
13234,FKBP10,3.90464
14322,STX10,3.9047453
12302,SPNS1,3.9049277
5505,TAP1,3.9051352
11250,ALDH6A1,3.9051714
15520,NCOA5,3.9052377
3295,TMF1,3.9052536
9225,FKBP2,3.9053843
9098,UBE2L6,3.905524
3063,ZNF445,3.9055512
6612,SRPK2,3.905565
3526,ANAPC13,3.9057486
